MONTH_KEY	DIST_KEY	PROD_KEY	TARGET
202302	244	38	105583
202302	244	9	34293
202302	244	29	89864
202302	244	1	17372
202302	244	36	93253
202302	244	35	51307
202302	244	17	52090
202302	244	23	23206
202302	244	4	165091
202302	244	10	175204
202302	244	11	35547
202302	244	30	99503
202302	244	15	36098
202302	244	2	82853
202302	244	39	97404
202302	244	6	150638
202302	244	13	41802
202302	244	12	58818
202302	244	16	25656
202302	244	22	145040
202302	244	24	97681
202302	244	28	68412
202302	244	32	16994
202302	244	31	15679
202302	244	18	112761
202302	244	19	151608
202302	244	7	112430
202302	244	25	84981
202302	244	8	118439
202302	244	3	60961
202302	244	14	58538
202302	244	21	134710
202302	244	5	28169
202302	244	20	54234
202302	244	37	18339
202302	244	26	102180
202302	244	27	59386
202302	244	40	20036
202302	8	28	38476
202302	8	4	122031
202302	8	34	82255
202302	8	22	225181
202302	8	29	87272
202302	8	8	192636
202302	8	31	28653
202302	8	26	215652
202302	8	16	26112
202302	8	10	142409
202302	8	3	77464
202302	8	6	142978
202302	8	7	68395
202302	8	18	92178
202302	8	17	43746
202302	8	20	61124
202302	8	24	254521
202302	8	11	36045
202302	8	36	109137
202302	8	14	90541
202302	8	5	26505
202302	8	39	131069
202302	8	37	16947
202302	8	13	46214
202302	8	23	13865
202302	8	21	107578
202302	8	15	50292
202302	8	32	63958
202302	8	27	96221
202302	8	35	43466
202302	8	1	11948
202302	8	25	85550
202302	8	40	19535
202302	8	30	157166
202302	8	9	28100
202302	8	12	61080
202302	8	33	63471
202302	8	19	185480
202302	8	2	96210
202302	8	38	111521
202302	32	36	55425
202302	32	37	17114
202302	32	30	112527
202302	32	6	143935
202302	32	31	21320
202302	32	1	12473
202302	32	39	92412
202302	32	40	13732
202302	32	17	35594
202302	32	7	83039
202302	32	26	99398
202302	32	11	18605
202302	32	20	36749
202302	32	10	108943
202302	32	35	62271
202302	32	8	118165
202302	32	15	31205
202302	32	22	133751
202302	32	25	109148
202302	32	29	81130
202302	32	13	48268
202302	32	23	16654
202302	32	18	106821
202302	32	38	109507
202302	32	14	52271
202302	32	4	158295
202302	32	21	71207
202302	32	19	142970
202302	32	3	44574
202302	32	2	76133
202302	32	32	20232
202302	32	9	27801
202302	32	16	26671
202302	32	5	33085
202302	32	34	62052
202302	32	28	51665
202302	32	33	62732
202302	32	27	94226
202302	32	24	154465
202302	32	12	54195
202302	160	19	159482
202302	160	34	80344
202302	160	27	114223
202302	160	25	108807
202302	160	2	69662
202302	160	11	36790
202302	160	40	17336
202302	160	14	70365
202302	160	33	94294
202302	160	20	44672
202302	160	23	15685
202302	160	32	27010
202302	160	28	58031
202302	160	3	42679
202302	160	24	154804
202302	160	7	82225
202302	160	36	79973
202302	160	31	14795
202302	160	6	102337
202302	160	30	97164
202302	160	15	38899
202302	160	5	34022
202302	160	16	28915
202302	160	39	66449
202302	160	29	111868
202302	160	37	20409
202302	160	8	111200
202302	160	26	105044
202302	160	13	59564
202302	160	38	110633
202302	160	10	126775
202302	160	17	51157
202302	160	12	65754
202302	160	4	170803
202302	160	22	164591
202302	160	9	30238
202302	160	35	89932
202302	160	18	62165
202302	160	1	10230
202302	160	21	88583
202302	52	27	92200
202302	52	21	83402
202302	52	30	53712
202302	52	15	19441
202302	52	35	39885
202302	52	24	86841
202302	52	20	25355
202302	52	17	10493
202302	52	36	49308
202302	52	25	52584
202302	52	4	93189
202302	52	10	133730
202302	52	31	7210
202302	52	39	44838
202302	52	22	64387
202302	52	29	62774
202302	52	40	8235
202302	52	3	22875
202302	52	12	30952
202302	52	6	43688
202302	52	23	10119
202302	52	5	21956
202302	52	1	6330
202302	52	7	57208
202302	52	34	55895
202302	52	32	35946
202302	52	37	15913
202302	52	14	61242
202302	52	28	29484
202302	52	38	37947
202302	52	33	43899
202302	52	9	24210
202302	52	18	41684
202302	52	11	12986
202302	52	26	87738
202302	52	16	22659
202302	52	8	90062
202302	52	13	22354
202302	52	19	86823
202302	52	2	60353
202302	152	15	26187
202302	152	20	60871
202302	152	26	141539
202302	152	24	151900
202302	152	14	57466
202302	152	13	70222
202302	152	6	125196
202302	152	38	121775
202302	152	23	15744
202302	152	30	147934
202302	152	9	14494
202302	152	21	63100
202302	152	33	92509
202302	152	34	86605
202302	152	7	52724
202302	152	31	18119
202302	152	1	12440
202302	152	5	14709
202302	152	39	64749
202302	152	35	56496
202302	152	11	19961
202302	152	37	19320
202302	152	3	47012
202302	152	22	108011
202302	152	12	43916
202302	152	2	101526
202302	152	32	28160
202302	152	16	22468
202302	152	8	79020
202302	152	29	63294
202302	152	10	126075
202302	152	40	19650
202302	152	17	49776
202302	152	4	85751
202302	152	27	96063
202302	152	28	75825
202302	152	25	141973
202302	152	36	77723
202302	152	19	136310
202302	152	18	51718
202302	24	18	63780
202302	24	40	15916
202302	24	10	35350
202302	24	16	15414
202302	24	5	16957
202302	24	19	71079
202302	24	28	38401
202302	24	9	15551
202302	24	27	57941
202302	24	30	114061
202302	24	17	34371
202302	24	1	7740
202302	24	37	8288
202302	24	6	72600
202302	24	38	89349
202302	24	8	138051
202302	24	22	96717
202302	24	32	22932
202302	24	31	14838
202302	24	4	152087
202302	24	26	59752
202302	24	21	84987
202302	24	15	21211
202302	24	24	122317
202302	24	29	56024
202302	24	25	97040
202302	24	36	72917
202302	24	33	58588
202302	24	13	42375
202302	24	35	44324
202302	24	23	11215
202302	24	11	24286
202302	24	34	51248
202302	24	3	40432
202302	24	12	33823
202302	24	20	23437
202302	24	2	53761
202302	24	39	49571
202302	24	14	64212
202302	24	7	57348
202302	148	13	27557
202302	148	36	69122
202302	148	6	75150
202302	148	8	104859
202302	148	5	14402
202302	148	4	91729
202302	148	30	115143
202302	148	31	21851
202302	148	2	60427
202302	148	25	98122
202302	148	19	141227
202302	148	39	69677
202302	148	3	52887
202302	148	22	149060
202302	148	29	51066
202302	148	7	30493
202302	148	34	47819
202302	148	28	40228
202302	148	16	16595
202302	148	18	65192
202302	148	23	9222
202302	148	12	43867
202302	148	35	40776
202302	148	32	31722
202302	148	10	128004
202302	148	11	19687
202302	148	21	76287
202302	148	15	18627
202302	148	40	11828
202302	148	26	109049
202302	148	1	7168
202302	148	20	45185
202302	148	27	66767
202302	148	14	42875
202302	148	24	102920
202302	148	9	17960
202302	148	33	54391
202302	148	17	27433
202302	148	38	52159
202302	148	37	10030
202302	104	5	29818
202302	104	33	82047
202302	104	14	72281
202302	104	4	91547
202302	104	18	71007
202302	104	3	35184
202302	104	28	67547
202302	104	25	94018
202302	104	32	32568
202302	104	24	190707
202302	104	11	24419
202302	104	40	10939
202302	104	38	96731
202302	104	1	22002
202302	104	35	89060
202302	104	29	104425
202302	104	26	155584
202302	104	37	22651
202302	104	16	19920
202302	104	30	65902
202302	104	36	80877
202302	104	19	117309
202302	104	22	108919
202302	104	10	224937
202302	104	13	52195
202302	104	12	20730
202302	104	27	103880
202302	104	34	67631
202302	104	21	119979
202302	104	9	32846
202302	104	6	134401
202302	104	17	46291
202302	104	7	67604
202302	104	23	17661
202302	104	2	63726
202302	104	15	35375
202302	104	31	26641
202302	104	39	70582
202302	104	8	172425
202302	104	20	45326
202302	128	36	83145
202302	128	28	56921
202302	128	14	50529
202302	128	25	128645
202302	128	21	52678
202302	128	4	109068
202302	128	33	46256
202302	128	1	15255
202302	128	10	190282
202302	128	27	109739
202302	128	17	46192
202302	128	35	58609
202302	128	3	28951
202302	128	6	118325
202302	128	29	35073
202302	128	19	113530
202302	128	20	40541
202302	128	11	21310
202302	128	23	12160
202302	128	15	23597
202302	128	2	48582
202302	128	38	99591
202302	128	37	9613
202302	128	24	180681
202302	128	40	23112
202302	128	8	172252
202302	128	18	59764
202302	128	30	93518
202302	128	5	24090
202302	128	16	15133
202302	128	26	139251
202302	128	12	23754
202302	128	22	112915
202302	128	31	20572
202302	128	9	35254
202302	128	7	94046
202302	128	34	88801
202302	128	13	38357
202302	128	39	78234
202302	128	32	36761
202302	192	38	74331
202302	192	27	37428
202302	192	34	50087
202302	192	13	31293
202302	192	23	16998
202302	192	3	36574
202302	192	12	28088
202302	192	15	19214
202302	192	24	81737
202302	192	29	83336
202302	192	30	41158
202302	192	9	17395
202302	192	17	35491
202302	192	5	27089
202302	192	31	10009
202302	192	33	63565
202302	192	26	63974
202302	192	20	27951
202302	192	21	92889
202302	192	1	9238
202302	192	39	54705
202302	192	19	99048
202302	192	37	16600
202302	192	32	34728
202302	192	11	10714
202302	192	36	55754
202302	192	10	116782
202302	192	25	59521
202302	192	22	95461
202302	192	14	26643
202302	192	18	61098
202302	192	8	119777
202302	192	35	47217
202302	192	6	51114
202302	192	40	15455
202302	192	7	58174
202302	192	28	35108
202302	192	16	18196
202302	192	2	64221
202302	192	4	53112
202302	260	17	37657
202302	260	1	8681
202302	260	4	100805
202302	260	24	87697
202302	260	35	31532
202302	260	8	133646
202302	260	6	46966
202302	260	20	40866
202302	260	29	45019
202302	260	18	51273
202302	260	2	46539
202302	260	3	34955
202302	260	23	19643
202302	260	40	16028
202302	260	32	25588
202302	260	15	22312
202302	260	9	17341
202302	260	12	30063
202302	260	37	17078
202302	260	25	77991
202302	260	27	103615
202302	260	36	72337
202302	260	16	18085
202302	260	33	50521
202302	260	13	37967
202302	260	38	50096
202302	260	11	11357
202302	260	7	65443
202302	260	31	15822
202302	260	22	126326
202302	260	21	98213
202302	260	34	57269
202302	260	26	85254
202302	260	5	18702
202302	260	19	58062
202302	260	14	58851
202302	260	28	29748
202302	260	30	53447
202302	260	39	48922
202302	260	10	86701
202302	12	33	39521
202302	12	35	27629
202302	12	2	47682
202302	12	38	92114
202302	12	40	8262
202302	12	7	50080
202302	12	32	24732
202302	12	1	5761
202302	12	15	20512
202302	12	20	41744
202302	12	28	50147
202302	12	3	29650
202302	12	34	47849
202302	12	29	71197
202302	12	39	75191
202302	12	21	89877
202302	12	4	80387
202302	12	16	11992
202302	12	24	96733
202302	12	8	79688
202302	12	14	18855
202302	12	13	24927
202302	12	22	152056
202302	12	31	9462
202302	12	37	15158
202302	12	10	127097
202302	12	18	86767
202302	12	27	77793
202302	12	36	62621
202302	12	11	18785
202302	12	9	34686
202302	12	6	36747
202302	12	19	89099
202302	12	30	65677
202302	12	25	63759
202302	12	23	18717
202302	12	17	21615
202302	12	5	16137
202302	12	12	49982
202302	12	26	111986
202302	156	9	22031
202302	156	15	24921
202302	156	28	31656
202302	156	17	20339
202302	156	25	84010
202302	156	38	71042
202302	156	21	86584
202302	156	16	14511
202302	156	22	82036
202302	156	4	104592
202302	156	40	12689
202302	156	26	104252
202302	156	7	45346
202302	156	39	41951
202302	156	12	27282
202302	156	23	21634
202302	156	27	58566
202302	156	11	18491
202302	156	1	12102
202302	156	30	73239
202302	156	5	11518
202302	156	19	98855
202302	156	18	66732
202302	156	35	58181
202302	156	14	39872
202302	156	29	38887
202302	156	2	74277
202302	156	8	100924
202302	156	13	21863
202302	156	34	59276
202302	156	6	88094
202302	156	20	22947
202302	156	36	42776
202302	156	31	7063
202302	156	10	96425
202302	156	32	23683
202302	156	37	10142
202302	156	33	44506
202302	156	24	159987
202302	156	3	28182
202302	252	2	70283
202302	252	5	25976
202302	252	25	24544
202302	252	18	30953
202302	252	34	63982
202302	252	38	81565
202302	252	23	13250
202302	252	36	49638
202302	252	3	30417
202302	252	29	58082
202302	252	27	70118
202302	252	37	9019
202302	252	39	85078
202302	252	31	10135
202302	252	28	25611
202302	252	9	23871
202302	252	15	21707
202302	252	13	14088
202302	252	10	136898
202302	252	21	75005
202302	252	12	24190
202302	252	35	52061
202302	252	24	102039
202302	252	32	18902
202302	252	16	22535
202302	252	26	108611
202302	252	22	76763
202302	252	19	55919
202302	252	14	45371
202302	252	7	57971
202302	252	20	27267
202302	252	33	54593
202302	252	1	5011
202302	252	40	12227
202302	252	6	51266
202302	252	30	59320
202302	252	4	106465
202302	252	11	16286
202302	252	8	100768
202302	252	17	21294
202302	44	22	61516
202302	44	9	27890
202302	44	5	22927
202302	44	19	74557
202302	44	38	61706
202302	44	23	15671
202302	44	39	41641
202302	44	40	14946
202302	44	1	4754
202302	44	21	49023
202302	44	10	93451
202302	44	25	106384
202302	44	37	11907
202302	44	7	80031
202302	44	13	29599
202302	44	17	18296
202302	44	34	44176
202302	44	16	21661
202302	44	27	74579
202302	44	29	52787
202302	44	18	48728
202302	44	24	94520
202302	44	32	26937
202302	44	36	71744
202302	44	26	39283
202302	44	12	26474
202302	44	6	96662
202302	44	4	137368
202302	44	33	46044
202302	44	15	27048
202302	44	30	47654
202302	44	20	27027
202302	44	14	38883
202302	44	31	12338
202302	44	11	21680
202302	44	3	39616
202302	44	8	127099
202302	44	28	38995
202302	44	35	44980
202302	44	2	95821
202302	224	12	44779
202302	224	35	43737
202302	224	17	43036
202302	224	27	85075
202302	224	4	109505
202302	224	1	14613
202302	224	8	132810
202302	224	32	26602
202302	224	19	129350
202302	224	38	122442
202302	224	16	27012
202302	224	3	37725
202302	224	21	78324
202302	224	6	97950
202302	224	5	18355
202302	224	18	67828
202302	224	15	27576
202302	224	22	115958
202302	224	10	150312
202302	224	20	31315
202302	224	39	94584
202302	224	25	95872
202302	224	2	84273
202302	224	33	103002
202302	224	14	62391
202302	224	13	42863
202302	224	23	9705
202302	224	30	99137
202302	224	34	55418
202302	224	26	78731
202302	224	28	52706
202302	224	29	91365
202302	224	7	81119
202302	224	31	19074
202302	224	37	9906
202302	224	36	116883
202302	224	40	17769
202302	224	9	20170
202302	224	11	30737
202302	224	24	130284
202302	28	14	56018
202302	28	37	24812
202302	28	26	129498
202302	28	16	20970
202302	28	12	54504
202302	28	35	75807
202302	28	25	103485
202302	28	17	47072
202302	28	4	127290
202302	28	38	87264
202302	28	31	19511
202302	28	18	75840
202302	28	22	170375
202302	28	39	82266
202302	28	19	216354
202302	28	32	41860
202302	28	20	71566
202302	28	2	96883
202302	28	29	55676
202302	28	40	30193
202302	28	7	124737
202302	28	8	171758
202302	28	30	117270
202302	28	28	52982
202302	28	34	67696
202302	28	1	23761
202302	28	10	189706
202302	28	21	126933
202302	28	5	31641
202302	28	15	34386
202302	28	36	69263
202302	28	33	76753
202302	28	24	220440
202302	28	13	65817
202302	28	11	27715
202302	28	9	20771
202302	28	27	120051
202302	28	6	118151
202302	28	3	43375
202302	28	23	18723
202302	92	10	184331
202302	92	6	98817
202302	92	12	73712
202302	92	28	74381
202302	92	20	38716
202302	92	22	97842
202302	92	35	65229
202302	92	36	94008
202302	92	16	20938
202302	92	40	18471
202302	92	14	41299
202302	92	32	33619
202302	92	18	73957
202302	92	13	62882
202302	92	21	151847
202302	92	34	60659
202302	92	25	110107
202302	92	2	65122
202302	92	30	126255
202302	92	3	62208
202302	92	11	28157
202302	92	4	98738
202302	92	9	23907
202302	92	33	80702
202302	92	29	49313
202302	92	39	64291
202302	92	1	12805
202302	92	15	37478
202302	92	31	18463
202302	92	23	26254
202302	92	37	18234
202302	92	5	19010
202302	92	7	108882
202302	92	27	85557
202302	92	19	211105
202302	92	17	36682
202302	92	38	131944
202302	92	26	71922
202302	92	24	165300
202302	92	8	179201
202302	264	5	19105
202302	264	38	88012
202302	264	40	14414
202302	264	17	27180
202302	264	25	96081
202302	264	21	67128
202302	264	19	63294
202302	264	27	62308
202302	264	37	13746
202302	264	28	53128
202302	264	33	41843
202302	264	30	73135
202302	264	7	49678
202302	264	29	52140
202302	264	18	46621
202302	264	11	13145
202302	264	35	30817
202302	264	4	76001
202302	264	12	41862
202302	264	14	55428
202302	264	23	13095
202302	264	16	21531
202302	264	22	152586
202302	264	34	70816
202302	264	9	12869
202302	264	31	8895
202302	264	1	5822
202302	264	3	47476
202302	264	32	19583
202302	264	39	55597
202302	264	26	101734
202302	264	20	41161
202302	264	13	39040
202302	264	10	115562
202302	264	8	125834
202302	264	2	70788
202302	264	36	73936
202302	264	15	24819
202302	264	6	99731
202302	264	24	65426
202302	140	18	51737
202302	140	10	122581
202302	140	6	95703
202302	140	3	22795
202302	140	12	37608
202302	140	7	74423
202302	140	23	9084
202302	140	14	51382
202302	140	16	20011
202302	140	26	105267
202302	140	13	23730
202302	140	38	74080
202302	140	22	78692
202302	140	19	112210
202302	140	32	18819
202302	140	37	11009
202302	140	35	74433
202302	140	9	18497
202302	140	27	80881
202302	140	2	52118
202302	140	31	19571
202302	140	36	78771
202302	140	33	57749
202302	140	20	46138
202302	140	1	5744
202302	140	30	67351
202302	140	34	60201
202302	140	24	106365
202302	140	17	30857
202302	140	39	48579
202302	140	29	52094
202302	140	28	34195
202302	140	21	95129
202302	140	25	72589
202302	140	15	14509
202302	140	4	117271
202302	140	11	19646
202302	140	5	20999
202302	140	8	176969
202302	140	40	17710
202302	48	19	159818
202302	48	8	142184
202302	48	40	20233
202302	48	14	72013
202302	48	22	143690
202302	48	4	193921
202302	48	6	164407
202302	48	23	17674
202302	48	11	29369
202302	48	33	60023
202302	48	37	21794
202302	48	28	50953
202302	48	5	45118
202302	48	10	142351
202302	48	31	19316
202302	48	39	73137
202302	48	30	178534
202302	48	1	10867
202302	48	13	57510
202302	48	29	71840
202302	48	32	39299
202302	48	15	23452
202302	48	24	153125
202302	48	18	71586
202302	48	12	55405
202302	48	16	15330
202302	48	26	179654
202302	48	21	83220
202302	48	36	132084
202302	48	7	104069
202302	48	35	35873
202302	48	2	82526
202302	48	9	25843
202302	48	20	29095
202302	48	25	87856
202302	48	27	94825
202302	48	17	20054
202302	48	38	144525
202302	48	3	42635
202302	48	34	71037
202302	68	4	81278
202302	68	18	66543
202302	68	38	121201
202302	68	9	40277
202302	68	14	91795
202302	68	22	164596
202302	68	17	32812
202302	68	16	24065
202302	68	7	78869
202302	68	13	57159
202302	68	8	177891
202302	68	33	88864
202302	68	23	22921
202302	68	3	78793
202302	68	28	74909
202302	68	37	14578
202302	68	21	138901
202302	68	12	45656
202302	68	15	17800
202302	68	19	108658
202302	68	35	47815
202302	68	11	37168
202302	68	34	84635
202302	68	39	70142
202302	68	24	90923
202302	68	36	103664
202302	68	29	68606
202302	68	26	167392
202302	68	20	42608
202302	68	25	122059
202302	68	6	105205
202302	68	5	31255
202302	68	27	78034
202302	68	1	18006
202302	68	30	107749
202302	68	40	12391
202302	68	2	75643
202302	68	31	17245
202302	68	10	145311
202302	68	32	25692
202302	116	20	41616
202302	116	8	156976
202302	116	9	37904
202302	116	31	16652
202302	116	10	143313
202302	116	12	48197
202302	116	30	124405
202302	116	21	86515
202302	116	25	104518
202302	116	14	49938
202302	116	16	16945
202302	116	28	71977
202302	116	7	111414
202302	116	38	68314
202302	116	11	44522
202302	116	22	182604
202302	116	1	16591
202302	116	39	53583
202302	116	37	21389
202302	116	4	125949
202302	116	2	96184
202302	116	36	116052
202302	116	19	157854
202302	116	3	40543
202302	116	40	13398
202302	116	29	53375
202302	116	23	22110
202302	116	24	161530
202302	116	27	136210
202302	116	18	79109
202302	116	26	157467
202302	116	15	19758
202302	116	33	66077
202302	116	35	68660
202302	116	5	23904
202302	116	32	43098
202302	116	6	84078
202302	116	13	49038
202302	116	34	58096
202302	116	17	40257
202302	132	37	17273
202302	132	35	33409
202302	132	21	143575
202302	132	28	83690
202302	132	18	73679
202302	132	23	18207
202302	132	16	31843
202302	132	32	35582
202302	132	6	121593
202302	132	7	100451
202302	132	11	30201
202302	132	2	122365
202302	132	34	109488
202302	132	1	22009
202302	132	22	144243
202302	132	31	13002
202302	132	9	43620
202302	132	36	106212
202302	132	13	39539
202302	132	15	36606
202302	132	20	58887
202302	132	12	31147
202302	132	8	180764
202302	132	25	123716
202302	132	26	44667
202302	132	33	54084
202302	132	24	110453
202302	132	40	17555
202302	132	19	115432
202302	132	38	86922
202302	132	39	85426
202302	132	30	98532
202302	132	29	100378
202302	132	27	53481
202302	132	17	24308
202302	132	10	194013
202302	132	5	25949
202302	132	3	59029
202302	132	14	77769
202302	132	4	112083
202302	168	14	46682
202302	168	40	9282
202302	168	27	108790
202302	168	24	117230
202302	168	16	17809
202302	168	33	42124
202302	168	25	67845
202302	168	37	17483
202302	168	1	6085
202302	168	2	64688
202302	168	39	52473
202302	168	23	14892
202302	168	9	17097
202302	168	35	30744
202302	168	17	25695
202302	168	15	16770
202302	168	5	18498
202302	168	28	32168
202302	168	32	17912
202302	168	3	36069
202302	168	20	34206
202302	168	7	73303
202302	168	34	58333
202302	168	12	28815
202302	168	19	115550
202302	168	13	30826
202302	168	18	53956
202302	168	36	48354
202302	168	4	81059
202302	168	31	8053
202302	168	8	113392
202302	168	38	73116
202302	168	29	35518
202302	168	11	10855
202302	168	22	106362
202302	168	10	123527
202302	168	21	77263
202302	168	30	48370
202302	168	6	106519
202302	168	26	81479
202302	164	30	149676
202302	164	26	88726
202302	164	8	141427
202302	164	22	74524
202302	164	32	32119
202302	164	17	22751
202302	164	40	6414
202302	164	9	21351
202302	164	36	76202
202302	164	14	48138
202302	164	39	56329
202302	164	18	48286
202302	164	5	17344
202302	164	31	22747
202302	164	25	102809
202302	164	21	87682
202302	164	16	17931
202302	164	1	5725
202302	164	34	82825
202302	164	7	51324
202302	164	10	99338
202302	164	3	15695
202302	164	15	9105
202302	164	12	33797
202302	164	33	29074
202302	164	6	84942
202302	164	27	113001
202302	164	24	68895
202302	164	38	61447
202302	164	11	19560
202302	164	19	121372
202302	164	37	10412
202302	164	35	41460
202302	164	28	46128
202302	164	20	33749
202302	164	29	42113
202302	164	4	72243
202302	164	23	10297
202302	164	2	66580
202302	164	13	33286
202302	56	10	210972
202302	56	20	31077
202302	56	12	55426
202302	56	8	125889
202302	56	4	139278
202302	56	9	16876
202302	56	16	22590
202302	56	30	92221
202302	56	1	16425
202302	56	24	194470
202302	56	28	71329
202302	56	23	23196
202302	56	29	67604
202302	56	38	101744
202302	56	15	27878
202302	56	25	137796
202302	56	34	57221
202302	56	37	21751
202302	56	36	112056
202302	56	22	123744
202302	56	31	23828
202302	56	13	60725
202302	56	40	14414
202302	56	17	59133
202302	56	18	92015
202302	56	7	145824
202302	56	35	51510
202302	56	21	109278
202302	56	2	114512
202302	56	5	14849
202302	56	39	75901
202302	56	26	124165
202302	56	27	106746
202302	56	11	27966
202302	56	3	45070
202302	56	6	107467
202302	56	19	137860
202302	56	33	72002
202302	56	32	42453
202302	56	14	66529
202302	216	35	48155
202302	216	21	81100
202302	216	27	57227
202302	216	22	110681
202302	216	8	105468
202302	216	29	54719
202302	216	16	19267
202302	216	30	57451
202302	216	15	30854
202302	216	19	110042
202302	216	28	40107
202302	216	25	66392
202302	216	5	20303
202302	216	20	12302
202302	216	7	35425
202302	216	26	80921
202302	216	34	47691
202302	216	13	26840
202302	216	38	89759
202302	216	36	66315
202302	216	18	58679
202302	216	40	11812
202302	216	39	78016
202302	216	11	19389
202302	216	1	7211
202302	216	9	28016
202302	216	2	46133
202302	216	10	101881
202302	216	3	33952
202302	216	6	123673
202302	216	24	82186
202302	216	12	30583
202302	216	37	14791
202302	216	33	77095
202302	216	31	11320
202302	216	23	10218
202302	216	32	25483
202302	216	17	29058
202302	216	14	41463
202302	216	4	96336
202302	96	15	46107
202302	96	24	167783
202302	96	30	190488
202302	96	16	34755
202302	96	38	96477
202302	96	27	161051
202302	96	20	34509
202302	96	12	41912
202302	96	34	115845
202302	96	10	137086
202302	96	17	25989
202302	96	40	17571
202302	96	39	75932
202302	96	23	23803
202302	96	9	28370
202302	96	32	33059
202302	96	2	167231
202302	96	31	29341
202302	96	21	100666
202302	96	26	129108
202302	96	1	10347
202302	96	29	63245
202302	96	14	77023
202302	96	8	156107
202302	96	36	84451
202302	96	35	71756
202302	96	4	140460
202302	96	6	112798
202302	96	7	48721
202302	96	33	60182
202302	96	13	82177
202302	96	18	51147
202302	96	5	34389
202302	96	25	178073
202302	96	22	145933
202302	96	3	33609
202302	96	11	33099
202302	96	28	57459
202302	96	37	25602
202302	96	19	193001
202302	232	1	9944
202302	232	15	26552
202302	232	10	128052
202302	232	35	30948
202302	232	36	57913
202302	232	7	67214
202302	232	4	86523
202302	232	38	79595
202302	232	5	18298
202302	232	39	72829
202302	232	26	117457
202302	232	34	59626
202302	232	27	91151
202302	232	32	20715
202302	232	22	127655
202302	232	17	26453
202302	232	12	37283
202302	232	25	99772
202302	232	9	17503
202302	232	29	78847
202302	232	23	8276
202302	232	19	75826
202302	232	20	40351
202302	232	40	19265
202302	232	11	26731
202302	232	28	48303
202302	232	33	85125
202302	232	24	96126
202302	232	30	41976
202302	232	18	56813
202302	232	2	41875
202302	232	21	99960
202302	232	3	21511
202302	232	14	77446
202302	232	37	12009
202302	232	6	86962
202302	232	13	23519
202302	232	8	127950
202302	232	16	28199
202302	232	31	12226
202302	40	38	41514
202302	40	31	15922
202302	40	36	69454
202302	40	30	116589
202302	40	1	12311
202302	40	20	40019
202302	40	18	32286
202302	40	14	44381
202302	40	12	31415
202302	40	16	22664
202302	40	17	34923
202302	40	2	37280
202302	40	25	84014
202302	40	29	62556
202302	40	39	72401
202302	40	40	13473
202302	40	27	74680
202302	40	22	89269
202302	40	15	14165
202302	40	7	53231
202302	40	23	15380
202302	40	11	20849
202302	40	4	78803
202302	40	24	132938
202302	40	9	17892
202302	40	28	21963
202302	40	6	91719
202302	40	21	76728
202302	40	35	45898
202302	40	19	83782
202302	40	10	131157
202302	40	32	13539
202302	40	5	21102
202302	40	13	34526
202302	40	26	97280
202302	40	8	124311
202302	40	34	73958
202302	40	37	10527
202302	40	33	39990
202302	40	3	40633
202302	120	39	76817
202302	120	23	10943
202302	120	33	56766
202302	120	3	35369
202302	120	14	31463
202302	120	25	72706
202302	120	24	129343
202302	120	17	26177
202302	120	34	49138
202302	120	8	127177
202302	120	19	74337
202302	120	13	26022
202302	120	30	80962
202302	120	15	11130
202302	120	6	66730
202302	120	28	34921
202302	120	11	17724
202302	120	20	32105
202302	120	7	33703
202302	120	21	78495
202302	120	29	49366
202302	120	18	47565
202302	120	31	7001
202302	120	5	20930
202302	120	16	15840
202302	120	36	29507
202302	120	22	108600
202302	120	27	59400
202302	120	2	35555
202302	120	12	27839
202302	120	4	78141
202302	120	40	9165
202302	120	35	39781
202302	120	26	56287
202302	120	37	8118
202302	120	32	28069
202302	120	9	16238
202302	120	1	6722
202302	120	38	83284
202302	120	10	100320
202302	272	25	86086
202302	272	19	178048
202302	272	3	47310
202302	272	2	99078
202302	272	33	58265
202302	272	17	47893
202302	272	15	41213
202302	272	31	16480
202302	272	18	88551
202302	272	22	151120
202302	272	40	22123
202302	272	8	135445
202302	272	13	40359
202302	272	30	168187
202302	272	1	12620
202302	272	11	27430
202302	272	12	67537
202302	272	24	91650
202302	272	26	162939
202302	272	14	73497
202302	272	4	149659
202302	272	6	95048
202302	272	5	34493
202302	272	37	14617
202302	272	27	115254
202302	272	35	68060
202302	272	32	49301
202302	272	7	88820
202302	272	36	79827
202302	272	39	113055
202302	272	38	102020
202302	272	20	57833
202302	272	21	97876
202302	272	10	133039
202302	272	16	19070
202302	272	29	106024
202302	272	23	21363
202302	272	34	70991
202302	272	9	18469
202302	272	28	31563
202302	76	19	105770
202302	76	1	10093
202302	76	8	121203
202302	76	14	46054
202302	76	9	12187
202302	76	28	17140
202302	76	25	64043
202302	76	5	17173
202302	76	30	77372
202302	76	13	23986
202302	76	7	31738
202302	76	12	39322
202302	76	34	30732
202302	76	38	93221
202302	76	31	13574
202302	76	40	8654
202302	76	6	44644
202302	76	20	26780
202302	76	16	18697
202302	76	23	6182
202302	76	2	35843
202302	76	27	60266
202302	76	21	61344
202302	76	35	20613
202302	76	15	15265
202302	76	17	30083
202302	76	29	63911
202302	76	37	13657
202302	76	10	83582
202302	76	39	85996
202302	76	18	57110
202302	76	11	15142
202302	76	22	102756
202302	76	24	94481
202302	76	4	99282
202302	76	36	36032
202302	76	26	88861
202302	76	3	32524
202302	76	33	52884
